id,nome,urlFoto,email
204539,Hercílio Coelho Diniz,https://www.camara.leg.br/internet/deputado/bandep/204539.jpg,dep.herciliocoelhodiniz@camara.leg.br
178884,Hildo Rocha,https://www.camara.leg.br/internet/deputado/bandep/178884.jpg,dep.hildorocha@camara.leg.br
141450,Hugo Leal,https://www.camara.leg.br/internet/deputado/bandep/141450.jpg,dep.hugoleal@camara.leg.br
160674,Hugo Motta,https://www.camara.leg.br/internet/deputado/bandep/160674.jpg,dep.hugomotta@camara.leg.br
220563,Icaro de Valmir,https://www.camara.leg.br/internet/deputado/bandep/220563.jpg,dep.icarodevalmir@camara.leg.br
204508,Igor Timo,https://www.camara.leg.br/internet/deputado/bandep/204508.jpg,dep.igortimo@camara.leg.br
98615,Ismael,https://www.camara.leg.br/internet/deputado/bandep/98615.jpg,dep.ismael@camara.leg.br
204436,Isnaldo Bulhões Jr.,https://www.camara.leg.br/internet/deputado/bandep/204436.jpg,dep.isnaldobulhoesjr@camara.leg.br
73531,Ivan Valente,https://www.camara.leg.br/internet/deputado/bandep/73531.jpg,dep.ivanvalente@camara.leg.br
220696,Ivoneide Caetano,https://www.camara.leg.br/internet/deputado/bandep/220696.jpg,dep.ivoneidecaetano@camara.leg.br
220670,Iza Arruda,https://www.camara.leg.br/internet/deputado/bandep/220670.jpg,dep.izaarruda@camara.leg.br
220527,Jack Rocha,https://www.camara.leg.br/internet/deputado/bandep/220527.jpg,dep.jackrocha@camara.leg.br
220697,Jadyel Alencar,https://www.camara.leg.br/internet/deputado/bandep/220697.jpg,dep.jadyelalencar@camara.leg.br
74848,Jandira Feghali,https://www.camara.leg.br/internet/deputado/bandep/74848.jpg,dep.jandirafeghali@camara.leg.br
220567,Jeferson Rodrigues,https://www.camara.leg.br/internet/deputado/bandep/220567.jpg,dep.jefersonrodrigues@camara.leg.br
74273,Jefferson Campos,https://www.camara.leg.br/internet/deputado/bandep/74273.jpg,dep.jeffersoncampos@camara.leg.br
141456,Jilmar Tatto,https://www.camara.leg.br/internet/deputado/bandep/141456.jpg,dep.jilmartatto@camara.leg.br
141458,João Carlos Bacelar,https://www.camara.leg.br/internet/deputado/bandep/141458.jpg,dep.joaocarlosbacelar@camara.leg.br
230957,João Cury,https://www.camara.leg.br/internet/deputado/bandep/230957.jpg,dep.joaocury@camara.leg.br
178970,João Daniel,https://www.camara.leg.br/internet/deputado/bandep/178970.jpg,dep.joaodaniel@camara.leg.br
74550,João Leão,https://www.camara.leg.br/internet/deputado/bandep/74550.jpg,dep.joaoleao@camara.leg.br
141459,João Maia,https://www.camara.leg.br/internet/deputado/bandep/141459.jpg,dep.joaomaia@camara.leg.br
178910,Joaquim Passarinho,https://www.camara.leg.br/internet/deputado/bandep/178910.jpg,dep.joaquimpassarinho@camara.leg.br
160548,Jonas Donizette,https://www.camara.leg.br/internet/deputado/bandep/160548.jpg,dep.jonasdonizette@camara.leg.br
205550,Jorge Braz,https://www.camara.leg.br/internet/deputado/bandep/205550.jpg,dep.jorgebraz@camara.leg.br
178857,Jorge Solla,https://www.camara.leg.br/internet/deputado/bandep/178857.jpg,dep.jorgesolla@camara.leg.br
141464,José Airton Félix Cirilo,https://www.camara.leg.br/internet/deputado/bandep/141464.jpg,dep.joseairtonfelixcirilo@camara.leg.br
141470,José Guimarães,https://www.camara.leg.br/internet/deputado/bandep/141470.jpg,dep.joseguimaraes@camara.leg.br
204472,José Medeiros,https://www.camara.leg.br/internet/deputado/bandep/204472.jpg,dep.josemedeiros@camara.leg.br
204391,José Nelto,https://www.camara.leg.br/internet/deputado/bandep/204391.jpg,dep.josenelto@camara.leg.br
74079,José Priante,https://www.camara.leg.br/internet/deputado/bandep/74079.jpg,dep.josepriante@camara.leg.br
74554,José Rocha,https://www.camara.leg.br/internet/deputado/bandep/74554.jpg,dep.joserocha@camara.leg.br
209189,Joseildo Ramos,https://www.camara.leg.br/internet/deputado/bandep/209189.jpg,dep.joseildoramos@camara.leg.br
220578,Josenildo,https://www.camara.leg.br/internet/deputado/bandep/220578.jpg,dep.josenildo@camara.leg.br
74141,Josias Gomes,https://www.camara.leg.br/internet/deputado/bandep/74141.jpg,dep.josiasgomes@camara.leg.br
204563,Josimar Maranhãozinho,https://www.camara.leg.br/internet/deputado/bandep/204563.jpg,dep.josimarmaranhaozinho@camara.leg.br
215043,Josivaldo JP,https://www.camara.leg.br/internet/deputado/bandep/215043.jpg,dep.josivaldojp@camara.leg.br
204474,Juarez Costa,https://www.camara.leg.br/internet/deputado/bandep/204474.jpg,dep.juarezcosta@camara.leg.br
220559,Julia Zanatta,https://www.camara.leg.br/internet/deputado/bandep/220559.jpg,dep.juliazanatta@camara.leg.br
220640,Juliana Cardoso,https://www.camara.leg.br/internet/deputado/bandep/220640.jpg,dep.julianacardoso@camara.leg.br
66385,Julio Arcoverde,https://www.camara.leg.br/internet/deputado/bandep/66385.jpg,dep.julioarcoverde@camara.leg.br
74317,Júlio Cesar,https://www.camara.leg.br/internet/deputado/bandep/74317.jpg,dep.juliocesar@camara.leg.br
204372,Julio Cesar Ribeiro,https://www.camara.leg.br/internet/deputado/bandep/204372.jpg,dep.juliocesarribeiro@camara.leg.br
74253,Julio Lopes,https://www.camara.leg.br/internet/deputado/bandep/74253.jpg,dep.juliolopes@camara.leg.br
204457,Juninho do Pneu,https://www.camara.leg.br/internet/deputado/bandep/204457.jpg,dep.juninhodopneu@camara.leg.br
204520,Junio Amaral,https://www.camara.leg.br/internet/deputado/bandep/204520.jpg,dep.junioamaral@camara.leg.br
204497,Júnior Ferrari,https://www.camara.leg.br/internet/deputado/bandep/204497.jpg,dep.juniorferrari@camara.leg.br
204574,Junior Lourenço,https://www.camara.leg.br/internet/deputado/bandep/204574.jpg,dep.juniorlourenco@camara.leg.br
204550,Júnior Mano,https://www.camara.leg.br/internet/deputado/bandep/204550.jpg,dep.juniormano@camara.leg.br
178886,Juscelino Filho,https://www.camara.leg.br/internet/deputado/bandep/178886.jpg,dep.juscelinofilho@camara.leg.br
208297,Katia Dias,https://www.camara.leg.br/internet/deputado/bandep/208297.jpg,dep.katiadias@camara.leg.br
220677,Keniston Braga,https://www.camara.leg.br/internet/deputado/bandep/220677.jpg,dep.kenistonbraga@camara.leg.br
162067,Kiko Celeguim,https://www.camara.leg.br/internet/deputado/bandep/162067.jpg,dep.kikoceleguim@camara.leg.br
204536,Kim Kataguiri,https://www.camara.leg.br/internet/deputado/bandep/204536.jpg,dep.kimkataguiri@camara.leg.br
98057,Lafayette de Andrada,https://www.camara.leg.br/internet/deputado/bandep/98057.jpg,dep.lafayettedeandrada@camara.leg.br
74856,Laura Carneiro,https://www.camara.leg.br/internet/deputado/bandep/74856.jpg,dep.lauracarneiro@camara.leg.br
141480,Lázaro Botelho,https://www.camara.leg.br/internet/deputado/bandep/141480.jpg,dep.lazarobotelho@camara.leg.br
220600,Lebrão,https://www.camara.leg.br/internet/deputado/bandep/220600.jpg,dep.lebrao@camara.leg.br
220566,Lêda Borges,https://www.camara.leg.br/internet/deputado/bandep/220566.jpg,dep.ledaborges@camara.leg.br
231911,Lenir de Assis,https://www.camara.leg.br/internet/deputado/bandep/231911.jpg,dep.lenirdeassis@camara.leg.br
80815,Leo Prates,https://www.camara.leg.br/internet/deputado/bandep/80815.jpg,dep.leoprates@camara.leg.br
74156,Leonardo Monteiro,https://www.camara.leg.br/internet/deputado/bandep/74156.jpg,dep.leonardomonteiro@camara.leg.br
74299,Leônidas Cristino,https://www.camara.leg.br/internet/deputado/bandep/74299.jpg,dep.leonidascristino@camara.leg.br
92102,Leur Lomanto Júnior,https://www.camara.leg.br/internet/deputado/bandep/92102.jpg,dep.leurlomantojunior@camara.leg.br
139285,Lídice da Mata,https://www.camara.leg.br/internet/deputado/bandep/139285.jpg,dep.lidicedamata@camara.leg.br
74585,Lincoln Portela,https://www.camara.leg.br/internet/deputado/bandep/74585.jpg,dep.lincolnportela@camara.leg.br
74858,Lindbergh Farias,https://www.camara.leg.br/internet/deputado/bandep/74858.jpg,dep.lindberghfarias@camara.leg.br
220662,Lucas Ramos,https://www.camara.leg.br/internet/deputado/bandep/220662.jpg,dep.lucasramos@camara.leg.br
204404,Lucas Redecker,https://www.camara.leg.br/internet/deputado/bandep/204404.jpg,dep.lucasredecker@camara.leg.br
138286,Luciano Alves,https://www.camara.leg.br/internet/deputado/bandep/138286.jpg,dep.lucianoalves@camara.leg.br
220581,Luciano Amaral,https://www.camara.leg.br/internet/deputado/bandep/220581.jpg,dep.lucianoamaral@camara.leg.br
74478,Luciano Bivar,https://www.camara.leg.br/internet/deputado/bandep/74478.jpg,dep.lucianobivar@camara.leg.br
178931,Luciano Ducci,https://www.camara.leg.br/internet/deputado/bandep/178931.jpg,dep.lucianoducci@camara.leg.br
220616,Luciano Vieira,https://www.camara.leg.br/internet/deputado/bandep/220616.jpg,dep.lucianovieira@camara.leg.br
178954,Lucio Mosquini,https://www.camara.leg.br/internet/deputado/bandep/178954.jpg,dep.luciomosquini@camara.leg.br
222429,Luis Carlos Gomes,https://www.camara.leg.br/internet/deputado/bandep/222429.jpg,dep.luiscarlosgomes@camara.leg.br
160510,Luis Tibé,https://www.camara.leg.br/internet/deputado/bandep/160510.jpg,dep.luistibe@camara.leg.br
204410,Luisa Canziani,https://www.camara.leg.br/internet/deputado/bandep/204410.jpg,dep.luisacanziani@camara.leg.br
141485,Luiz Carlos Busato,https://www.camara.leg.br/internet/deputado/bandep/141485.jpg,dep.luizcarlosbusato@camara.leg.br
73778,Luiz Carlos Hauly,https://www.camara.leg.br/internet/deputado/bandep/73778.jpg,dep.luizcarloshauly@camara.leg.br
204485,Luiz Carlos Motta,https://www.camara.leg.br/internet/deputado/bandep/204485.jpg,dep.luizcarlosmotta@camara.leg.br
74041,Luiz Couto,https://www.camara.leg.br/internet/deputado/bandep/74041.jpg,dep.luizcouto@camara.leg.br
141487,Luiz Fernando Faria,https://www.camara.leg.br/internet/deputado/bandep/141487.jpg,dep.luizfernandofaria@camara.leg.br
229432,Luiz Fernando Vampiro,https://www.camara.leg.br/internet/deputado/bandep/229432.jpg,dep.luizfernandovampiro@camara.leg.br
220658,Luiz Gastão,https://www.camara.leg.br/internet/deputado/bandep/220658.jpg,dep.luizgastao@camara.leg.br
204455,Luiz Lima,https://www.camara.leg.br/internet/deputado/bandep/204455.jpg,dep.luizlima@camara.leg.br
162332,Luiz Nishimori,https://www.camara.leg.br/internet/deputado/bandep/162332.jpg,dep.luiznishimori@camara.leg.br
204526,Luiz Philippe de Orleans e Bragança,https://www.camara.leg.br/internet/deputado/bandep/204526.jpg,dep.luizphilippedeorleansebraganca@camara.leg.br
74784,Luiza Erundina,https://www.camara.leg.br/internet/deputado/bandep/74784.jpg,dep.luizaerundina@camara.leg.br
178866,Luizianne Lins,https://www.camara.leg.br/internet/deputado/bandep/178866.jpg,dep.luiziannelins@camara.leg.br
220669,Lula da Fonte,https://www.camara.leg.br/internet/deputado/bandep/220669.jpg,dep.luladafonte@camara.leg.br
166402,Magda Mofatto,https://www.camara.leg.br/internet/deputado/bandep/166402.jpg,dep.magdamofatto@camara.leg.br
220648,Marangoni,https://www.camara.leg.br/internet/deputado/bandep/220648.jpg,dep.marangoni@camara.leg.br
156190,Marcel van Hattem,https://www.camara.leg.br/internet/deputado/bandep/156190.jpg,dep.marcelvanhattem@camara.leg.br
179000,Marcelo Álvaro Antônio,https://www.camara.leg.br/internet/deputado/bandep/179000.jpg,dep.marceloalvaroantonio@camara.leg.br
220599,Marcelo Crivella,https://www.camara.leg.br/internet/deputado/bandep/220599.jpg,dep.marcelocrivella@camara.leg.br
133810,Marcelo Moraes,https://www.camara.leg.br/internet/deputado/bandep/133810.jpg,dep.marcelomoraes@camara.leg.br
160161,Marcelo Queiroz,https://www.camara.leg.br/internet/deputado/bandep/160161.jpg,dep.marceloqueiroz@camara.leg.br
178983,Marcio Alvino,https://www.camara.leg.br/internet/deputado/bandep/178983.jpg,dep.marcioalvino@camara.leg.br
179001,Márcio Biolchi,https://www.camara.leg.br/internet/deputado/bandep/179001.jpg,dep.marciobiolchi@camara.leg.br
220687,Márcio Honaiser,https://www.camara.leg.br/internet/deputado/bandep/220687.jpg,dep.marciohonaiser@camara.leg.br
81055,Márcio Jerry,https://www.camara.leg.br/internet/deputado/bandep/81055.jpg,dep.marciojerry@camara.leg.br
150418,Márcio Marinho,https://www.camara.leg.br/internet/deputado/bandep/150418.jpg,dep.marciomarinho@camara.leg.br
160535,Marcon,https://www.camara.leg.br/internet/deputado/bandep/160535.jpg,dep.marcon@camara.leg.br
204431,Marcos Aurélio Sampaio,https://www.camara.leg.br/internet/deputado/bandep/204431.jpg,dep.marcosaureliosampaio@camara.leg.br
204506,Marcos Pereira,https://www.camara.leg.br/internet/deputado/bandep/204506.jpg,dep.marcospereira@camara.leg.br
220547,Marcos Pollon,https://www.camara.leg.br/internet/deputado/bandep/220547.jpg,dep.marcospollon@camara.leg.br
178943,Marcos Soares,https://www.camara.leg.br/internet/deputado/bandep/178943.jpg,dep.marcossoares@camara.leg.br
220604,Marcos Tavares,https://www.camara.leg.br/internet/deputado/bandep/220604.jpg,dep.marcostavares@camara.leg.br
220668,Maria Arraes,https://www.camara.leg.br/internet/deputado/bandep/220668.jpg,dep.mariaarraes@camara.leg.br
74398,Maria do Rosário,https://www.camara.leg.br/internet/deputado/bandep/74398.jpg,dep.mariadorosario@camara.leg.br
204540,Maria Rosas,https://www.camara.leg.br/internet/deputado/bandep/204540.jpg,dep.mariarosas@camara.leg.br
220655,Mario Frias,https://www.camara.leg.br/internet/deputado/bandep/220655.jpg,dep.mariofrias@camara.leg.br
74158,Mário Heringer,https://www.camara.leg.br/internet/deputado/bandep/74158.jpg,dep.marioheringer@camara.leg.br
178858,Mário Negromonte Jr.,https://www.camara.leg.br/internet/deputado/bandep/178858.jpg,dep.marionegromontejr@camara.leg.br
204566,Marreca Filho,https://www.camara.leg.br/internet/deputado/bandep/204566.jpg,dep.marrecafilho@camara.leg.br
220572,Marussa Boldrin,https://www.camara.leg.br/internet/deputado/bandep/220572.jpg,dep.marussaboldrin@camara.leg.br
178843,Marx Beltrão,https://www.camara.leg.br/internet/deputado/bandep/178843.jpg,dep.marxbeltrao@camara.leg.br
220661,Matheus Noronha,https://www.camara.leg.br/internet/deputado/bandep/220661.jpg,dep.matheusnoronha@camara.leg.br
220609,Maurício Carvalho,https://www.camara.leg.br/internet/deputado/bandep/220609.jpg,dep.mauriciocarvalho@camara.leg.br
220628,Mauricio do Vôlei,https://www.camara.leg.br/internet/deputado/bandep/220628.jpg,dep.mauriciodovolei@camara.leg.br
220550,Mauricio Marcon,https://www.camara.leg.br/internet/deputado/bandep/220550.jpg,dep.mauriciomarcon@camara.leg.br
220647,Mauricio Neves,https://www.camara.leg.br/internet/deputado/bandep/220647.jpg,dep.mauricioneves@camara.leg.br
204486,Mauro Benevides Filho,https://www.camara.leg.br/internet/deputado/bandep/204486.jpg,dep.maurobenevidesfilho@camara.leg.br
220607,Max Lemos,https://www.camara.leg.br/internet/deputado/bandep/220607.jpg,dep.maxlemos@camara.leg.br
220591,Meire Serafim,https://www.camara.leg.br/internet/deputado/bandep/220591.jpg,dep.meireserafim@camara.leg.br
74428,Mendonça Filho,https://www.camara.leg.br/internet/deputado/bandep/74428.jpg,dep.mendoncafilho@camara.leg.br
188097,Merlong Solano,https://www.camara.leg.br/internet/deputado/bandep/188097.jpg,dep.merlongsolano@camara.leg.br
220585,Mersinho Lucena,https://www.camara.leg.br/internet/deputado/bandep/220585.jpg,dep.mersinholucena@camara.leg.br
220530,Messias Donato,https://www.camara.leg.br/internet/deputado/bandep/220530.jpg,dep.messiasdonato@camara.leg.br
171786,Miguel Ângelo,https://www.camara.leg.br/internet/deputado/bandep/171786.jpg,dep.miguelangelo@camara.leg.br
178985,Miguel Lombardi,https://www.camara.leg.br/internet/deputado/bandep/178985.jpg,dep.miguellombardi@camara.leg.br
178895,Misael Varella,https://www.camara.leg.br/internet/deputado/bandep/178895.jpg,dep.misaelvarella@camara.leg.br
160561,Missionário José Olimpio,https://www.camara.leg.br/internet/deputado/bandep/160561.jpg,dep.missionariojoseolimpio@camara.leg.br
178997,Moses Rodrigues,https://www.camara.leg.br/internet/deputado/bandep/178997.jpg,dep.mosesrodrigues@camara.leg.br
220617,Murillo Gouvea,https://www.camara.leg.br/internet/deputado/bandep/220617.jpg,dep.murillogouvea@camara.leg.br
220584,Murilo Galdino,https://www.camara.leg.br/internet/deputado/bandep/220584.jpg,dep.murilogaldino@camara.leg.br
204453,Natália Bonavides,https://www.camara.leg.br/internet/deputado/bandep/204453.jpg,dep.nataliabonavides@camara.leg.br
204449,Nelson Barbudo,https://www.camara.leg.br/internet/deputado/bandep/204449.jpg,dep.nelsonbarbudo@camara.leg.br
220622,Nely Aquino,https://www.camara.leg.br/internet/deputado/bandep/220622.jpg,dep.nelyaquino@camara.leg.br
220703,Neto Carletto,https://www.camara.leg.br/internet/deputado/bandep/220703.jpg,dep.netocarletto@camara.leg.br
178896,Newton Cardoso Jr,https://www.camara.leg.br/internet/deputado/bandep/178896.jpg,dep.newtoncardosojr@camara.leg.br
204479,Nicoletti,https://www.camara.leg.br/internet/deputado/bandep/204479.jpg,dep.nicoletti@camara.leg.br
209787,Nikolas Ferreira,https://www.camara.leg.br/internet/deputado/bandep/209787.jpg,dep.nikolasferreira@camara.leg.br
178986,Nilto Tatto,https://www.camara.leg.br/internet/deputado/bandep/178986.jpg,dep.niltotatto@camara.leg.br
227660,Nitinho,https://www.camara.leg.br/internet/deputado/bandep/227660.jpg,dep.nitinho@camara.leg.br
74159,Odair Cunha,https://www.camara.leg.br/internet/deputado/bandep/74159.jpg,dep.odaircunha@camara.leg.br
204498,Olival Marques,https://www.camara.leg.br/internet/deputado/bandep/204498.jpg,dep.olivalmarques@camara.leg.br
178987,Orlando Silva,https://www.camara.leg.br/internet/deputado/bandep/178987.jpg,dep.orlandosilva@camara.leg.br
73692,Osmar Terra,https://www.camara.leg.br/internet/deputado/bandep/73692.jpg,dep.osmarterra@camara.leg.br
204422,Ossesio Silva,https://www.camara.leg.br/internet/deputado/bandep/204422.jpg,dep.ossesiosilva@camara.leg.br
204441,Otoni de Paula,https://www.camara.leg.br/internet/deputado/bandep/204441.jpg,dep.otonidepaula@camara.leg.br
204573,Otto Alencar Filho,https://www.camara.leg.br/internet/deputado/bandep/204573.jpg,dep.ottoalencarfilho@camara.leg.br
220706,Padovani,https://www.camara.leg.br/internet/deputado/bandep/220706.jpg,dep.padovani@camara.leg.br
160556,Padre João,https://www.camara.leg.br/internet/deputado/bandep/160556.jpg,dep.padrejoao@camara.leg.br
230762,Pastor Claudio Mariano,https://www.camara.leg.br/internet/deputado/bandep/230762.jpg,dep.pastorclaudiomariano@camara.leg.br
180214,Pastor Diniz,https://www.camara.leg.br/internet/deputado/bandep/180214.jpg,dep.pastordiniz@camara.leg.br
160642,Pastor Eurico,https://www.camara.leg.br/internet/deputado/bandep/160642.jpg,dep.pastoreurico@camara.leg.br
204570,Pastor Gil,https://www.camara.leg.br/internet/deputado/bandep/204570.jpg,dep.pastorgil@camara.leg.br
220615,Pastor Henrique Vieira,https://www.camara.leg.br/internet/deputado/bandep/220615.jpg,dep.pastorhenriquevieira@camara.leg.br
204553,Pastor Sargento Isidório,https://www.camara.leg.br/internet/deputado/bandep/204553.jpg,dep.pastorsargentoisidorio@camara.leg.br
74160,Patrus Ananias,https://www.camara.leg.br/internet/deputado/bandep/74160.jpg,dep.patrusananias@camara.leg.br
74095,Pauderney Avelino,https://www.camara.leg.br/internet/deputado/bandep/74095.jpg,dep.pauderneyavelino@camara.leg.br
171617,Paulão,https://www.camara.leg.br/internet/deputado/bandep/171617.jpg,dep.paulao@camara.leg.br
141518,Paulinho da Força,https://www.camara.leg.br/internet/deputado/bandep/141518.jpg,dep.paulinhodaforca@camara.leg.br
141516,Paulo Abi-Ackel,https://www.camara.leg.br/internet/deputado/bandep/141516.jpg,dep.pauloabiackel@camara.leg.br
220650,Paulo Alexandre Barbosa,https://www.camara.leg.br/internet/deputado/bandep/220650.jpg,dep.pauloalexandrebarbosa@camara.leg.br
178860,Paulo Azi,https://www.camara.leg.br/internet/deputado/bandep/178860.jpg,dep.pauloazi@camara.leg.br
160517,Paulo Folletto,https://www.camara.leg.br/internet/deputado/bandep/160517.jpg,dep.paulofolletto@camara.leg.br
160558,Paulo Freire Costa,https://www.camara.leg.br/internet/deputado/bandep/160558.jpg,dep.paulofreirecosta@camara.leg.br
204492,Paulo Guedes,https://www.camara.leg.br/internet/deputado/bandep/204492.jpg,dep.pauloguedes@camara.leg.br
220685,Paulo Litro,https://www.camara.leg.br/internet/deputado/bandep/220685.jpg,dep.paulolitro@camara.leg.br
74574,Paulo Magalhães,https://www.camara.leg.br/internet/deputado/bandep/74574.jpg,dep.paulomagalhaes@camara.leg.br
74400,Paulo Pimenta,https://www.camara.leg.br/internet/deputado/bandep/74400.jpg,dep.paulopimenta@camara.leg.br
220630,Pedro Aihara,https://www.camara.leg.br/internet/deputado/bandep/220630.jpg,dep.pedroaihara@camara.leg.br
220667,Pedro Campos,https://www.camara.leg.br/internet/deputado/bandep/220667.jpg,dep.pedrocampos@camara.leg.br
122974,Pedro Lucas Fernandes,https://www.camara.leg.br/internet/deputado/bandep/122974.jpg,dep.pedrolucasfernandes@camara.leg.br
204395,Pedro Lupion,https://www.camara.leg.br/internet/deputado/bandep/204395.jpg,dep.pedrolupion@camara.leg.br
122158,Pedro Paulo,https://www.camara.leg.br/internet/deputado/bandep/122158.jpg,dep.pedropaulo@camara.leg.br
160604,Pedro Uczai,https://www.camara.leg.br/internet/deputado/bandep/160604.jpg,dep.pedrouczai@camara.leg.br
204406,Pedro Westphalen,https://www.camara.leg.br/internet/deputado/bandep/204406.jpg,dep.pedrowestphalen@camara.leg.br
161440,Pezenti,https://www.camara.leg.br/internet/deputado/bandep/161440.jpg,dep.pezenti@camara.leg.br
204524,Pinheirinho,https://www.camara.leg.br/internet/deputado/bandep/204524.jpg,dep.pinheirinho@camara.leg.br
73486,Pompeo de Mattos,https://www.camara.leg.br/internet/deputado/bandep/73486.jpg,dep.pompeodemattos@camara.leg.br
160601,Pr. Marco Feliciano,https://www.camara.leg.br/internet/deputado/bandep/160601.jpg,dep.pr.marcofeliciano@camara.leg.br
220533,Prof. Reginaldo Veras,https://www.camara.leg.br/internet/deputado/bandep/220533.jpg,dep.prof.reginaldoveras@camara.leg.br
204390,Professor Alcides,https://www.camara.leg.br/internet/deputado/bandep/204390.jpg,dep.professoralcides@camara.leg.br
220580,Professora Goreth,https://www.camara.leg.br/internet/deputado/bandep/220580.jpg,dep.professoragoreth@camara.leg.br
221338,Professora Luciene Cavalcante,https://www.camara.leg.br/internet/deputado/bandep/221338.jpg,dep.professoralucienecavalcante@camara.leg.br
220586,Rafael Brito,https://www.camara.leg.br/internet/deputado/bandep/220586.jpg,dep.rafaelbrito@camara.leg.br
220532,Rafael Prudente,https://www.camara.leg.br/internet/deputado/bandep/220532.jpg,dep.rafaelprudente@camara.leg.br
220626,Rafael Simoes,https://www.camara.leg.br/internet/deputado/bandep/220626.jpg,dep.rafaelsimoes@camara.leg.br
204567,Raimundo Costa,https://www.camara.leg.br/internet/deputado/bandep/204567.jpg,dep.raimundocosta@camara.leg.br
74084,Raimundo Santos,https://www.camara.leg.br/internet/deputado/bandep/74084.jpg,dep.raimundosantos@camara.leg.br
74161,Reginaldo Lopes,https://www.camara.leg.br/internet/deputado/bandep/74161.jpg,dep.reginaldolopes@camara.leg.br
220606,Reimont,https://www.camara.leg.br/internet/deputado/bandep/220606.jpg,dep.reimont@camara.leg.br
205865,Reinhold Stephanes,https://www.camara.leg.br/internet/deputado/bandep/205865.jpg,dep.reinholdstephanes@camara.leg.br
178989,Renata Abreu,https://www.camara.leg.br/internet/deputado/bandep/178989.jpg,dep.renataabreu@camara.leg.br
153423,Renilce Nicodemos,https://www.camara.leg.br/internet/deputado/bandep/153423.jpg,dep.renilcenicodemos@camara.leg.br
73801,Renildo Calheiros,https://www.camara.leg.br/internet/deputado/bandep/73801.jpg,dep.renildocalheiros@camara.leg.br
175765,Ribamar Silva,https://www.camara.leg.br/internet/deputado/bandep/175765.jpg,dep.ribamarsilva@camara.leg.br
221329,Ricardo Abrão,https://www.camara.leg.br/internet/deputado/bandep/221329.jpg,dep.ricardoabrao@camara.leg.br
220543,Ricardo Ayres,https://www.camara.leg.br/internet/deputado/bandep/220543.jpg,dep.ricardoayres@camara.leg.br
73788,Ricardo Barros,https://www.camara.leg.br/internet/deputado/bandep/73788.jpg,dep.ricardobarros@camara.leg.br
204362,Ricardo Guidi,https://www.camara.leg.br/internet/deputado/bandep/204362.jpg,dep.ricardoguidi@camara.leg.br
220694,Ricardo Maia,https://www.camara.leg.br/internet/deputado/bandep/220694.jpg,dep.ricardomaia@camara.leg.br
220633,Ricardo Salles,https://www.camara.leg.br/internet/deputado/bandep/220633.jpg,dep.ricardosalles@camara.leg.br
204489,Robério Monteiro,https://www.camara.leg.br/internet/deputado/bandep/204489.jpg,dep.roberiomonteiro@camara.leg.br
220693,Roberta Roma,https://www.camara.leg.br/internet/deputado/bandep/220693.jpg,dep.robertaroma@camara.leg.br
220588,Roberto Duarte,https://www.camara.leg.br/internet/deputado/bandep/220588.jpg,dep.robertoduarte@camara.leg.br
220613,Roberto Monteiro Pai,https://www.camara.leg.br/internet/deputado/bandep/220613.jpg,dep.robertomonteiropai@camara.leg.br
220624,Robinson Faria,https://www.camara.leg.br/internet/deputado/bandep/220624.jpg,dep.robinsonfaria@camara.leg.br
220546,Rodolfo Nogueira,https://www.camara.leg.br/internet/deputado/bandep/220546.jpg,dep.rodolfonogueira@camara.leg.br
230767,Rodrigo da Zaeli,https://www.camara.leg.br/internet/deputado/bandep/230767.jpg,dep.rodrigodazaeli@camara.leg.br
141531,Rodrigo de Castro,https://www.camara.leg.br/internet/deputado/bandep/141531.jpg,dep.rodrigodecastro@camara.leg.br
223128,Rodrigo Estacho,https://www.camara.leg.br/internet/deputado/bandep/223128.jpg,dep.rodrigoestacho@camara.leg.br
220641,Rodrigo Gambale,https://www.camara.leg.br/internet/deputado/bandep/220641.jpg,dep.rodrigogambale@camara.leg.br
165470,Rodrigo Valadares,https://www.camara.leg.br/internet/deputado/bandep/165470.jpg,dep.rodrigovaladares@camara.leg.br
220695,Rogéria Santos,https://www.camara.leg.br/internet/deputado/bandep/220695.jpg,dep.rogeriasantos@camara.leg.br
204480,Rogério Correia,https://www.camara.leg.br/internet/deputado/bandep/204480.jpg,dep.rogeriocorreia@camara.leg.br
160629,Romero Rodrigues,https://www.camara.leg.br/internet/deputado/bandep/160629.jpg,dep.romerorodrigues@camara.leg.br
163321,Ronaldo Nogueira,https://www.camara.leg.br/internet/deputado/bandep/163321.jpg,dep.ronaldonogueira@camara.leg.br
204525,Rosana Valle,https://www.camara.leg.br/internet/deputado/bandep/204525.jpg,dep.rosanavalle@camara.leg.br
220644,Rosangela Moro,https://www.camara.leg.br/internet/deputado/bandep/220644.jpg,dep.rosangelamoro@camara.leg.br
220620,Rosângela Reis,https://www.camara.leg.br/internet/deputado/bandep/220620.jpg,dep.rosangelareis@camara.leg.br
74371,Rubens Otoni,https://www.camara.leg.br/internet/deputado/bandep/74371.jpg,dep.rubensotoni@camara.leg.br
178887,Rubens Pereira Júnior,https://www.camara.leg.br/internet/deputado/bandep/178887.jpg,dep.rubenspereirajunior@camara.leg.br
73604,Rui Falcão,https://www.camara.leg.br/internet/deputado/bandep/73604.jpg,dep.ruifalcao@camara.leg.br
160635,Ruy Carneiro,https://www.camara.leg.br/internet/deputado/bandep/160635.jpg,dep.ruycarneiro@camara.leg.br
